"id1","id2","id3","id4","id5","id6","id7","id8","Segment","Total Words Analyzed","Total Characters Analyzed","Average Word Size","Unique Words","Numerical Terms","Ambivalence","Self-reference","Tenacity","Leveling Terms","Collectives","Praise","Satisfaction","Inspiration","Blame","Hardship","Aggression","Accomplishment","Communication","Cognition","Passivity","Spatial Terms","Familiarity","Temporal Terms","Present Concern","Human Interest","Concreteness","Past Concern","Centrality","Rapport","Cooperation","Diversity","Exclusion","Liberation","Denial","Motion","Insistence","Embellishment","Variety","Complexity","Activity","Optimism","Certainty","Realism","Commonality","Char 1","Char 2","Char 3","Char 4","Char 5","User Dic 1","User Dic 2","User Dic 3","User Dic 4","User Dic 5","User Dic 6","User Dic 7","User Dic 8","User Dic 9","User Dic 10","Folder","File","Original File","Report","Stakeholder","Short Option","Long Option","Norm","Word Characters Analyzed"
"0","0","0","0","0","0","0","0","-","8839","56620","4.68","6187","23.38","3.87","7.75","8.40","3.54","4.37","4.01","5.00","3.69","4.14","5.75","4.68","1.18","1.85","5.86","2.72","9.90","53.38","11.69","5.95","12.07","23.85","0.80","2.42","0.29","1.19","1.24","0.18","1.52","6.74","2.85","46.91","1.24","0.75","4.73","47.93","48.39","37.28","42.30","49.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","escaperadioedit.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\escaperadioedit.txt","Report","default","Extrapolate","Averaged","All Cases","41360"
"0","0","0","0","0","0","0","0","-","1750","10233","4.43","1020","0.00","0.00","0.75","1.88","0.00","0.00","0.00","0.00","0.00","0.00","0.25","0.00","0.00","0.00","0.00","0.00","1.00","21.75","4.75","0.00","0.12","0.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.50","0.00","196.36","1.00","0.62","4.41","47.57","48.70","45.62","34.59","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","estava.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\estava.txt","Report","default","Extrapolate","Averaged","All Cases","7760"
"0","0","0","0","0","0","0","0","-","5740","31048","4.08","3391","5.01","2.66","17.53","13.83","1.58","0.15","0.62","1.44","0.04","1.02","1.44","3.71","2.07","1.40","3.38","3.02","4.67","46.33","5.41","12.89","19.27","7.02","1.71","0.67","0.03","0.44","0.31","0.66","0.33","7.68","1.99","31.61","0.29","0.63","4.11","49.63","47.57","40.70","42.03","48.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","estherseeecstasy.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\estherseeecstasy.txt","Report","default","Extrapolate","Averaged","All Cases","23403"
"0","0","0","0","0","0","0","0","-","271","1283","3.47","77","0.00","0.92","3.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.69","0.00","0.00","1.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.69","0.00","747.23","1.00","0.28","3.47","47.57","48.71","64.03","35.76","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","euesquecivocê.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\euesquecivocê.txt","Report","default","Extrapolate","Averaged","All Cases","940"
"0","0","0","0","0","0","0","0","-","201","1006","3.64","84","0.00","1.24","2.49","14.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","815.17","1.00","0.42","3.64","47.57","49.66","63.93","35.48","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","eusei.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\eusei.txt","Report","default","Extrapolate","Averaged","All Cases","732"
"0","0","0","0","0","0","0","0","-","480","2560","3.92","102","0.00","0.52","5.21","2.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.46","0.00","0.00","1.04","0.00","0.00","2.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1167.81","1.00","0.21","3.92","47.57","49.66","74.19","34.74","49.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","eusou.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\eusou.txt","Report","default","Extrapolate","Averaged","All Cases","1880"
"0","0","0","0","0","0","0","0","-","147","743","3.71","91","0.00","1.70","0.00","3.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.01","0.00","0.00","3.40","3.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6.80","0.00","81.63","1.00","0.62","3.71","47.57","47.91","43.35","36.35","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","evamosàluta.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\evamosàluta.txt","Report","default","Extrapolate","Averaged","All Cases","546"
"0","0","0","0","0","0","0","0","-","17956","100487","4.39","8444","1.95","12.95","21.26","28.89","9.88","2.64","15.43","5.58","5.77","2.61","6.22","0.96","4.67","5.87","4.39","5.37","6.94","127.24","14.45","6.46","31.41","18.49","11.52","1.33","1.87","0.93","0.68","1.12","0.52","8.35","0.48","17.39","0.98","0.50","4.28","47.09","52.60","46.70","45.69","49.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","eveniftheworldendsillstillbelovingyou.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\eveniftheworldendsillstillbelovingyou.txt","Report","default","Extrapolate","Averaged","All Cases","78889"
"0","0","0","0","0","0","0","0","-","314","1737","4.2","146","7.96","17.75","20.70","46.18","3.18","12.74","3.18","11.15","6.37","3.18","6.37","14.33","2.98","9.55","15.15","2.34","16.72","111.46","11.15","9.55","41.40","9.55","0.00","0.00","1.59","3.18","0.00","1.59","3.18","30.25","3.18","30.57","0.70","0.47","4.20","51.45","45.18","48.52","50.42","48.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","eveofdestruction.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\eveofdestruction.txt","Report","default","Extrapolate","Averaged","All Cases","1318"
"0","0","0","0","0","0","0","0","-","359","1924","4.04","128","2.79","46.15","48.07","54.32","2.79","2.79","15.32","4.18","0.00","1.39","20.89","5.57","0.00","2.79","11.03","6.38","4.88","79.39","26.46","13.93","34.82","17.62","2.79","0.00","0.00","0.00","0.00","0.00","0.00","25.07","9.75","22.56","1.00","0.36","4.04","49.72","43.98","42.93","49.78","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everafter.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everafter.txt","Report","default","Extrapolate","Averaged","All Cases","1451"
"0","0","0","0","0","0","0","0","-","472","2600","4.2","196","4.24","23.83","26.48","25.42","28.60","3.78","2.12","16.95","3.18","3.87","4.24","2.12","7.95","2.12","10.59","5.30","1.06","97.46","14.83","15.77","31.78","22.91","3.18","0.00","2.12","0.00","0.00","0.00","0.00","4.24","7.41","77.12","0.35","0.41","4.20","50.29","53.08","51.84","48.89","50.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everybody.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everybody.txt","Report","default","Extrapolate","Averaged","All Cases","1981"
"0","0","0","0","0","0","0","0","-","216","1309","4.81","99","6.94","3.47","4.63","43.98","69.44","0.00","6.94","4.63","1.16","6.94","4.63","4.63","2.32","0.00","60.19","3.40","0.00","71.76","9.26","13.15","37.04","20.37","2.32","0.00","0.00","0.00","0.00","0.00","0.00","4.63","11.57","7.41","0.90","0.46","4.81","41.24","48.00","67.00","44.03","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everybodyknows.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everybodyknows.txt","Report","default","Extrapolate","Averaged","All Cases","1038"
"0","0","0","0","0","0","0","0","-","275","1675","4.72","122","14.55","4.55","20.00","25.45","29.09","19.61","2.59","3.64","0.00","0.00","3.64","7.27","7.27","3.64","30.91","0.00","10.91","70.91","7.27","10.91","43.64","17.18","7.27","7.27","0.00","0.00","0.00","0.00","0.00","21.82","0.00","26.73","0.19","0.44","4.72","46.15","45.31","55.74","43.12","51.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everybodyknowsshitsfucked.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everybodyknowsshitsfucked.txt","Report","default","Extrapolate","Averaged","All Cases","1297"
"0","0","0","0","0","0","0","0","-","153","858","4.25","28","3.27","27.78","65.36","39.22","16.34","0.00","13.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","107.84","26.14","39.22","13.07","13.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","96.08","0.35","0.18","4.25","48.90","53.49","50.54","54.58","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everybodylovesthesunshine.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everybodylovesthesunshine.txt","Report","default","Extrapolate","Averaged","All Cases","650"
"0","0","0","0","0","0","0","0","-","4529","25154","4.15","2547","95.10","5.62","18.17","16.85","14.53","18.50","1.78","4.25","0.81","1.17","4.28","1.40","4.67","8.40","2.64","10.90","2.46","42.34","7.62","18.71","12.65","44.39","2.60","1.23","0.45","0.39","0.35","0.16","0.07","4.64","1.63","5.45","0.16","0.60","3.87","48.45","49.17","35.54","47.16","49.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everybodywantpeace.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everybodywantpeace.txt","Report","default","Extrapolate","Averaged","All Cases","18798"
"0","0","0","0","0","0","0","0","-","627","3445","4.17","339","9.87","7.42","16.81","24.01","16.87","0.50","7.50","11.37","3.70","2.83","7.44","5.44","2.11","3.89","4.00","4.00","7.54","97.15","4.00","11.66","61.34","13.88","9.41","2.47","0.50","0.50","1.50","0.50","0.50","3.47","2.00","26.24","0.51","0.60","4.14","49.66","52.80","45.39","46.17","49.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everyghettofeatrapsody.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everyghettofeatrapsody.txt","Report","default","Extrapolate","Averaged","All Cases","2614"
"0","0","0","0","0","0","0","0","-","570","2924","3.86","201","5.57","10.32","37.79","73.07","29.43","0.00","4.43","16.71","2.29","1.50","0.00","0.50","7.04","9.48","2.92","1.58","14.21","60.93","9.00","31.91","42.50","7.07","5.07","0.50","10.14","0.00","0.00","0.50","0.50","8.00","2.50","64.36","0.18","0.41","3.83","52.16","54.59","57.57","50.05","54.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everylittlestep.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everylittlestep.txt","Report","default","Extrapolate","Averaged","All Cases","2198"
"0","0","0","0","0","0","0","0","-","5410","28613","4.07","2844","2.63","14.09","40.17","21.67","5.68","0.51","5.91","6.53","0.20","1.15","2.68","1.68","6.00","12.65","7.28","5.76","3.74","110.58","17.29","10.37","33.06","16.55","8.80","0.30","0.79","1.07","0.14","0.71","0.83","4.85","4.11","3.92","0.40","0.53","4.08","51.02","51.37","40.49","47.00","49.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everynubianisastar.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everynubianisastar.txt","Report","default","Extrapolate","Averaged","All Cases","21995"
"0","0","0","0","0","0","0","0","-","400","2022","3.73","134","2.50","8.37","56.25","33.00","7.50","18.75","7.10","11.25","1.25","0.00","10.00","2.50","6.88","0.00","11.25","9.74","28.75","107.50","6.25","13.31","57.50","23.36","11.25","0.00","5.00","0.00","0.00","2.50","0.62","11.25","2.50","28.88","0.32","0.34","3.73","45.92","50.94","50.25","51.72","50.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everything.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everything.txt","Report","default","Extrapolate","Averaged","All Cases","1491"
"0","0","0","0","0","0","0","0","-","130","764","4.55","55","3.85","9.61","0.00","53.85","26.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.54","0.00","0.00","26.92","7.69","115.39","23.08","33.31","7.69","26.92","0.00","0.00","11.54","0.00","0.00","0.00","0.00","26.92","0.00","248.46","0.03","0.42","4.55","41.78","42.74","62.85","54.57","55.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everythingmustchange.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everythingmustchange.txt","Report","default","Extrapolate","Averaged","All Cases","591"
"0","0","0","0","0","0","0","0","-","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.61","49.66","57.08","46.94","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","everythingscanceledwrongtimeline.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\everythingscanceledwrongtimeline.txt","Report","default","Extrapolate","Averaged","All Cases","0"
"0","0","0","0","0","0","0","0","-","659","3457","3.98","320","1.57","12.93","38.44","52.02","4.07","6.64","5.81","2.57","4.32","5.97","27.30","16.01","8.22","13.72","5.03","16.79","4.07","83.31","10.65","10.15","39.72","19.60","7.14","1.50","6.64","0.00","0.50","0.00","0.00","36.16","2.50","35.22","0.81","0.48","4.04","49.93","35.05","47.43","45.73","52.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","evil.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\evil.txt","Report","default","Extrapolate","Averaged","All Cases","2622"
"0","0","0","0","0","0","0","0","-","704","3916","4.26","495","8.40","6.66","13.35","21.80","5.95","0.00","6.37","6.95","2.22","1.00","6.22","6.45","4.34","1.50","2.22","2.71","2.54","78.04","16.58","11.85","17.23","19.80","9.68","0.50","0.50","0.00","1.23","0.50","0.00","6.45","1.73","2.33","0.37","0.74","4.29","50.57","50.97","39.09","42.99","48.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","evilstevie.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\evilstevie.txt","Report","default","Extrapolate","Averaged","All Cases","2996"
"0","0","0","0","0","0","0","0","-","525","2760","3.95","238","12.00","13.75","58.50","19.20","15.50","3.00","0.71","1.50","2.39","0.50","2.50","33.50","4.50","2.85","13.50","3.00","1.50","87.00","13.50","8.67","6.00","17.00","3.50","1.00","0.50","0.00","0.00","1.00","3.00","4.50","12.00","39.20","0.57","0.64","3.67","59.21","48.96","37.86","45.64","48.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","excuseme.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\excuseme.txt","Report","default","Extrapolate","Averaged","All Cases","2074"
"0","0","0","0","0","0","0","0","-","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.61","49.66","57.08","46.94","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","exist.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\exist.txt","Report","default","Extrapolate","Averaged","All Cases","0"
"0","0","0","0","0","0","0","0","-","758","4034","4","385","3.47","20.42","24.57","39.44","3.94","1.82","7.91","8.31","3.41","1.00","3.97","2.94","7.02","12.81","6.41","4.70","2.97","92.04","12.25","18.94","35.44","13.31","6.34","0.00","1.00","0.50","0.50","0.97","0.97","10.41","4.91","50.71","0.37","0.52","3.99","52.43","51.62","44.53","47.71","48.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","expressyourselfextendedmix.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\expressyourselfextendedmix.txt","Report","default","Extrapolate","Averaged","All Cases","3033"
"0","0","0","0","0","0","0","0","-","771","4062","3.95","388","6.61","16.50","41.72","31.54","4.34","4.68","9.37","8.03","15.48","0.50","3.85","4.27","7.19","16.61","12.88","4.27","3.85","96.66","11.88","14.32","32.92","13.38","4.84","1.42","0.50","3.23","1.85","2.85","2.35","12.61","1.00","12.31","0.56","0.52","3.95","50.11","54.18","41.52","47.66","47.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","facts.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\facts.txt","Report","default","Extrapolate","Averaged","All Cases","3042"
"0","0","0","0","0","0","0","0","-","11840","80165","4.24","7204","101.28","2.40","12.03","7.41","3.23","2.81","2.23","3.84","1.51","3.30","4.15","3.40","1.22","2.49","2.20","1.59","4.55","38.39","7.06","2.82","10.10","14.24","1.20","0.33","0.99","1.21","1.40","0.89","0.76","5.89","1.13","39.02","1.61","0.60","4.20","47.33","47.97","29.42","39.65","48.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fairytalegoinghome.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fairytalegoinghome.txt","Report","default","Extrapolate","Averaged","All Cases","50141"
"0","0","0","0","0","0","0","0","-","417","2271","4.28","254","2.40","7.79","10.79","7.19","7.19","2.40","11.02","7.19","0.28","8.39","7.19","9.59","2.40","2.40","3.60","17.44","5.99","113.91","7.19","21.76","51.56","15.59","1.20","1.20","4.80","1.20","0.00","0.00","1.20","2.40","7.19","0.36","0.85","0.61","4.28","47.71","49.24","42.17","51.83","51.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fajr.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fajr.txt","Report","default","Extrapolate","Averaged","All Cases","1787"
"0","0","0","0","0","0","0","0","-","12883","64907","3.77","5942","4.66","15.68","59.16","34.16","3.49","2.01","6.35","12.22","0.05","2.47","2.97","4.93","6.40","6.26","7.59","2.87","6.13","85.47","7.81","16.92","33.66","12.89","6.61","0.14","0.66","0.25","0.69","1.10","1.50","8.57","6.28","1.65","0.47","0.48","3.77","52.26","51.83","40.27","47.03","48.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fakeheroes.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fakeheroes.txt","Report","default","Extrapolate","Averaged","All Cases","48521"
"0","0","0","0","0","0","0","0","-","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.61","49.66","57.08","46.94","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fallensolidersripjeff.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fallensolidersripjeff.txt","Report","default","Extrapolate","Averaged","All Cases","0"
"0","0","0","0","0","0","0","0","-","219","1078","3.66","56","2.28","53.65","29.68","57.08","2.28","0.00","38.81","22.83","14.84","0.00","0.00","2.28","14.41","4.57","4.57","18.26","1.14","130.14","4.57","20.55","6.85","2.28","4.57","0.00","2.28","0.00","0.00","0.00","0.00","4.57","4.57","24.66","1.52","0.26","3.66","44.66","71.10","46.31","47.71","50.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fallinginlovelouislarocheremix.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fallinginlovelouislarocheremix.txt","Report","default","Extrapolate","Averaged","All Cases","802"
"0","0","0","0","0","0","0","0","-","220","1100","3.73","112","6.82","18.18","25.00","52.27","4.55","0.00","6.82","2.27","2.27","9.09","11.36","0.00","8.61","11.36","20.45","4.07","15.91","97.73","13.64","26.14","45.46","6.82","6.82","0.00","0.00","0.00","0.00","6.82","2.27","6.82","2.27","30.91","0.50","0.51","3.73","47.46","44.29","45.63","52.14","45.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fallinginreverse.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fallinginreverse.txt","Report","default","Extrapolate","Averaged","All Cases","820"
"0","0","0","0","0","0","0","0","-","342","1689","3.65","113","1.46","56.29","103.80","26.90","16.08","2.92","2.58","16.08","5.12","1.46","1.46","4.39","5.85","2.92","8.77","0.00","7.31","55.56","11.70","45.32","40.94","5.85","22.81","1.46","5.85","0.00","2.92","2.92","0.00","20.47","1.46","65.94","0.07","0.33","3.65","50.62","50.92","36.30","45.55","49.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fallingsummerwalkerremix.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fallingsummerwalkerremix.txt","Report","default","Extrapolate","Averaged","All Cases","1248"
"0","0","0","0","0","0","0","0","-","484","2676","4.24","175","9.30","11.36","17.56","55.17","2.07","0.00","2.07","1.03","0.00","11.36","13.43","6.20","2.36","1.03","6.20","4.95","5.16","96.07","9.30","16.53","49.22","13.34","1.03","4.13","0.00","0.00","1.03","0.00","0.00","24.79","0.00","160.33","0.78","0.36","4.24","47.00","35.80","53.22","49.53","49.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","falsemedia.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\falsemedia.txt","Report","default","Extrapolate","Averaged","All Cases","2053"
"0","0","0","0","0","0","0","0","-","850","4447","3.9","377","5.64","8.93","24.93","36.79","38.93","8.60","2.52","10.43","0.98","4.01","2.64","0.71","3.93","5.64","8.10","10.08","1.95","80.50","12.50","16.79","53.68","27.99","4.50","0.00","0.50","0.00","0.00","0.00","0.50","16.57","2.43","82.91","0.34","0.44","3.92","46.82","47.53","58.54","50.31","49.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","familybusiness.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\familybusiness.txt","Report","default","Extrapolate","Averaged","All Cases","3314"
"0","0","0","0","0","0","0","0","-","689","3748","4.07","279","3.65","13.86","17.76","24.64","2.50","7.79","1.10","9.29","3.10","1.82","1.00","3.82","5.00","7.25","5.00","9.61","4.90","70.00","12.94","7.48","42.77","6.32","6.47","1.32","1.32","1.32","0.00","1.00","0.00","10.79","3.00","52.75","0.26","0.44","4.05","49.20","50.05","47.43","43.67","50.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fdt.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fdt.txt","Report","default","Extrapolate","Averaged","All Cases","2807"
"0","0","0","0","0","0","0","0","-","709","3930","4.16","345","8.28","6.94","10.09","37.83","3.70","4.41","7.89","12.07","0.50","0.50","4.70","2.00","3.99","7.74","2.70","6.53","4.39","71.30","8.39","17.27","48.21","8.78","3.50","0.00","2.39","0.75","1.00","0.50","0.48","12.37","2.39","28.30","0.43","0.50","4.17","49.65","51.93","47.95","46.45","49.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fdtpt2.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fdtpt2.txt","Report","default","Extrapolate","Averaged","All Cases","2950"
"0","0","0","0","0","0","0","0","-","1425","7566","4.01","651","8.03","13.15","41.90","32.56","4.85","3.31","4.43","4.78","2.27","1.25","21.43","3.27","5.18","4.87","3.93","2.79","8.08","85.50","11.87","14.04","43.15","18.90","2.34","0.84","0.59","0.38","2.35","0.50","1.68","5.85","3.34","36.49","0.37","0.46","4.09","51.05","46.37","43.97","49.24","47.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fear.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fear.txt","Report","default","Extrapolate","Averaged","All Cases","5722"
"0","0","0","0","0","0","0","0","-","625","3171","3.57","182","1.00","9.25","70.50","37.50","7.00","1.75","5.50","1.00","3.25","5.32","12.00","0.00","3.39","10.00","2.34","1.84","8.25","94.00","3.50","48.92","15.00","8.00","1.00","0.50","0.00","0.00","0.00","0.50","0.50","22.00","0.00","28.40","0.41","0.30","3.41","50.14","41.45","46.62","55.31","48.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fearhasnoplace.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fearhasnoplace.txt","Report","default","Extrapolate","Averaged","All Cases","2232"
"0","0","0","0","0","0","0","0","-","400","1776","3.3","177","8.75","11.88","15.00","16.25","7.50","1.25","0.24","8.75","1.88","6.25","11.25","6.25","1.25","7.13","5.00","4.28","3.75","98.75","12.50","15.62","38.75","14.50","2.50","1.25","2.50","1.25","0.00","0.00","0.00","3.75","1.25","33.00","0.39","0.44","3.30","50.02","46.78","45.92","51.77","51.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fedup.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fedup.txt","Report","default","Extrapolate","Averaged","All Cases","1318"
"0","0","0","0","0","0","0","0","-","403","2075","3.94","211","9.93","10.55","28.54","35.98","8.69","2.48","5.20","3.72","1.54","1.24","3.72","6.20","0.35","4.96","2.48","9.93","4.96","111.66","20.47","17.99","36.35","7.44","9.93","0.00","0.00","0.00","0.00","0.00","0.00","14.89","6.20","5.95","0.26","0.52","3.94","50.73","47.59","44.69","48.52","49.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","fedupwitthebullshit.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\fedupwitthebullshit.txt","Report","default","Extrapolate","Averaged","All Cases","1588"
"0","0","0","0","0","0","0","0","-","210","1006","3.42","72","7.14","29.76","51.80","47.62","2.38","7.14","9.52","4.76","0.00","4.64","0.00","0.00","0.00","0.00","28.57","7.13","9.52","88.10","59.52","22.98","30.95","21.43","0.00","0.00","0.00","0.00","0.00","0.00","4.76","2.38","2.38","68.57","0.63","0.34","3.42","41.27","51.27","45.62","61.05","47.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","feelinggood.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\feelinggood.txt","Report","default","Extrapolate","Averaged","All Cases","718"
"0","0","0","0","0","0","0","0","-","417","2219","4.04","187","4.80","8.99","32.37","23.98","4.80","2.40","9.59","10.79","2.08","1.20","2.40","2.40","3.60","16.36","10.79","3.98","5.99","73.14","26.38","16.79","31.17","17.99","2.40","0.00","0.00","0.00","1.20","8.39","1.20","14.39","1.20","44.12","0.58","0.45","4.04","49.82","51.94","45.31","50.02","44.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","blm_lyr","feelitinmysoul.txt.dfxml","C:\Users\MYPC\Downloads\blm_lyr\feelitinmysoul.txt","Report","default","Extrapolate","Averaged","All Cases","1684"
